Scrubber 2.00 Method File
15:59:29   2021/04/27

RowCount: 1

Rows:	1
Cols:	 1
Grid:
 0u

Analytes: 1
 1	-1.00	Her1 8aza	1
 1

Input data:
210413 16:14 Fc=24 - 1_X	210413 16:14 Fc=24 - 1_Y
327.217	2.952
327.857	2.965
328.326	2.975
328.810	2.980
329.294	2.990
329.763	3.002
330.247	3.009
330.888	3.022
331.372	3.031
331.856	3.037
332.325	3.040
332.809	3.042
333.450	3.051
333.934	3.054
334.418	3.054
334.887	3.046
335.371	3.042
335.855	3.033
336.496	3.010
336.964	2.998
337.449	2.986
337.933	2.974
338.417	2.956
339.058	2.933
339.526	2.908
340.011	2.885
340.495	2.863
340.963	2.844
341.604	2.827
342.088	2.812
342.572	2.807
343.057	2.797
343.525	2.787
344.010	2.776
344.650	2.763
345.134	2.749
345.603	2.740
346.087	2.730
346.571	2.723
347.212	2.706
347.696	2.690
348.165	2.672
348.649	2.655
349.133	2.645
349.774	2.632
350.258	2.619
350.727	2.602
351.211	2.582
351.695	2.571
352.336	2.560
352.804	2.550
353.289	2.543
353.773	2.537
354.257	2.534
354.726	2.534
355.366	2.537
355.851	2.537
356.335	2.534
356.803	2.525
357.288	2.525
357.772	2.522
358.412	2.518
358.897	2.525
359.365	2.533
359.850	2.537
360.334	2.539
360.974	2.540
361.459	2.543
361.927	2.538
362.411	2.534
362.896	2.527
363.364	2.516
364.005	2.494
364.489	2.483
364.973	2.473
365.458	2.464
365.926	2.459
366.411	2.459
367.051	2.452
367.535	2.459
368.004	2.456
368.488	2.449
368.972	2.447
369.613	2.442
370.097	2.438
370.566	2.433
371.050	2.433
371.534	2.426
372.175	2.413
372.643	2.402
373.128	2.391
373.612	2.373
374.096	2.356
374.737	2.336
375.205	2.318
375.690	2.306
376.174	2.291
376.658	2.277
377.299	2.250
377.767	2.235
378.251	2.220
378.736	2.209
379.204	2.193
379.689	2.186
380.329	2.187
380.813	2.190
381.298	2.194
381.766	2.188
382.251	2.178
382.891	2.165
383.375	2.157
383.844	2.137
384.328	2.114
384.812	2.086
385.453	2.057
385.937	2.043
386.406	2.026
386.890	2.012
387.531	1.998
388.015	1.989
388.499	1.976
388.968	1.974
389.452	1.967
390.092	1.964
390.577	1.963
391.045	1.962
391.530	1.963
392.014	1.964
392.654	1.971
393.139	1.980
393.607	1.984
394.092	1.988
394.576	1.994
395.216	2.004
395.685	2.008
396.169	2.014
396.653	2.015
397.138	2.018
397.778	2.021
398.247	2.027
398.731	2.021
399.215	2.018
399.700	2.014
400.168	2.008
400.809	1.985
401.293	1.971
401.777	1.956
402.246	1.933
402.730	1.914
403.214	1.894
403.855	1.871
404.339	1.851
404.808	1.834
405.292	1.816
405.776	1.813
406.417	1.801
406.885	1.797
407.370	1.794
407.854	1.791
408.338	1.792
408.807	1.796
409.447	1.805
409.931	1.814
410.416	1.814
410.884	1.819
411.369	1.824
411.853	1.830
412.493	1.843
412.978	1.848
413.446	1.849
413.931	1.850
414.415	1.853
414.899	1.848
415.540	1.855
416.008	1.851
416.492	1.843
416.977	1.837
417.445	1.832
418.086	1.826
418.570	1.814
419.054	1.800
419.539	1.787
420.007	1.771
420.491	1.749
421.132	1.720
421.616	1.692
422.085	1.661
422.569	1.635
423.053	1.615
423.538	1.591
424.006	1.571
424.647	1.558
425.131	1.549
425.615	1.542
426.100	1.547
426.568	1.549
427.052	1.545
427.693	1.543
428.177	1.538
428.646	1.536
429.130	1.531
429.614	1.520
430.255	1.506
430.739	1.493
431.208	1.480
431.692	1.462
432.176	1.446
432.817	1.431
433.285	1.413
433.770	1.399
434.254	1.394
434.738	1.391
435.207	1.387
435.691	1.388
436.332	1.388
436.816	1.391
437.300	1.395
437.769	1.397
438.253	1.403
438.737	1.406
439.378	1.424
439.846	1.439
440.331	1.453
440.815	1.465
441.299	1.473
441.940	1.477
442.408	1.488
442.892	1.490
443.377	1.487
443.845	1.483
444.330	1.478
444.970	1.471
445.454	1.463
445.939	1.453
446.407	1.437
446.892	1.425
447.376	1.407
448.016	1.386
448.500	1.371
448.969	1.355
449.453	1.343
449.938	1.338
450.406	1.337
451.047	1.349
451.531	1.362
452.015	1.371
452.500	1.384
452.968	1.398
453.452	1.413
454.093	1.424
454.581	1.424
455.049	1.426
455.534	1.422
456.018	1.421
456.486	1.417
457.127	1.415
457.611	1.412
458.095	1.413
458.580	1.416
459.048	1.418
459.533	1.412
460.173	1.401
460.657	1.397
461.126	1.396
461.610	1.390
462.094	1.384
462.579	1.388
463.219	1.380
463.688	1.378
464.172	1.374
464.656	1.372
465.141	1.374
465.609	1.373
466.094	1.368
